subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1,fixation_count,ndt,difficulty,best_chosen,longest_chosen,value_left_minus_right
33,45,0.0,2228.0,2.0,3.0,0.7245263457298279,0.27547362446784973,3,275.0,1.0,False,True,-1.0
33,46,0.0,2123.0,1.0,2.0,0.40716254711151123,0.5928374528884888,5,308.0,1.0,False,False,-1.0
33,47,0.0,2122.0,4.0,2.0,0.37430477142333984,0.6256952285766602,4,324.0,2.0,True,False,2.0
33,48,0.0,3314.0,1.0,0.0,0.7332130074501038,0.26678699254989624,3,544.0,1.0,True,True,1.0
33,49,0.0,1391.0,1.0,0.0,0.38481906056404114,0.6151809096336365,3,258.0,1.0,True,False,1.0
33,50,1.0,1417.0,0.0,4.0,0.45862674713134766,0.5413732528686523,4,281.0,4.0,True,True,-4.0
33,51,1.0,2635.0,1.0,0.0,0.4787009656429291,0.5212990045547485,4,264.0,1.0,False,True,1.0
33,52,0.0,1805.0,3.0,0.0,0.771718442440033,0.22828154265880585,3,228.0,3.0,True,True,3.0
33,53,1.0,1743.0,0.0,0.0,0.5197588801383972,0.4802411198616028,3,250.0,0.0,False,False,0.0
33,54,1.0,1946.0,2.0,4.0,0.380382776260376,0.619617223739624,4,274.0,2.0,True,True,-2.0
33,55,1.0,1457.0,2.0,3.0,0.42586490511894226,0.5741350650787354,3,243.0,1.0,True,True,-1.0
33,56,0.0,1457.0,4.0,2.0,0.5601022839546204,0.43989768624305725,4,284.0,2.0,True,True,2.0
33,57,0.0,2844.0,1.0,0.0,0.5479174852371216,0.45208248496055603,5,371.0,1.0,True,True,1.0
33,58,0.0,2279.0,4.0,3.0,0.5115207433700562,0.48847925662994385,4,326.0,1.0,True,True,1.0
33,59,0.0,1042.0,2.0,1.0,0.8539043068885803,0.14609572291374207,2,645.0,1.0,True,True,1.0
33,60,0.0,2640.0,1.0,2.0,0.501318097114563,0.498681902885437,5,364.0,1.0,False,True,-1.0
33,61,0.0,2024.0,1.0,1.0,0.7332165837287903,0.2667834162712097,2,311.0,0.0,True,True,0.0
33,62,1.0,1591.0,2.0,3.0,0.431886225938797,0.5681137442588806,2,255.0,1.0,True,True,-1.0
33,63,1.0,1417.0,0.0,1.0,0.3665271997451782,0.6334728002548218,2,222.0,1.0,True,True,-1.0
33,64,1.0,2750.0,0.0,4.0,0.43822553753852844,0.5617744326591492,6,338.0,4.0,True,True,-4.0
33,65,1.0,2384.0,0.0,1.0,0.58495032787323,0.4150497019290924,3,271.0,1.0,True,False,-1.0
33,66,1.0,1996.0,2.0,3.0,0.3407360315322876,0.6592639684677124,3,420.0,1.0,True,True,-1.0
33,67,1.0,1550.0,1.0,4.0,0.40953946113586426,0.5904605388641357,3,334.0,3.0,True,True,-3.0
33,68,0.0,2031.0,4.0,3.0,0.7266746163368225,0.2733253538608551,3,359.0,1.0,True,True,1.0
33,69,0.0,3532.0,2.0,0.0,0.5809051394462585,0.41909486055374146,4,306.0,2.0,True,True,2.0
33,70,1.0,1668.0,0.0,0.0,0.2898229956626892,0.7101770043373108,3,312.0,0.0,False,True,0.0
33,71,1.0,1696.0,2.0,1.0,0.18795356154441833,0.812046468257904,2,318.0,1.0,False,True,1.0
33,72,0.0,2094.0,3.0,2.0,0.608315110206604,0.391684889793396,4,266.0,1.0,True,True,1.0
33,73,0.0,2807.0,1.0,0.0,0.664391815662384,0.33560818433761597,5,316.0,1.0,True,True,1.0
33,74,0.0,1642.0,1.0,1.0,0.39097169041633606,0.6090282797813416,3,335.0,0.0,True,False,0.0
33,75,1.0,1220.0,0.0,4.0,0.488770067691803,0.511229932308197,2,285.0,4.0,True,True,-4.0
33,76,0.0,1983.0,3.0,2.0,0.7332165837287903,0.2667834162712097,3,270.0,1.0,True,True,1.0
33,77,0.0,1317.0,1.0,1.0,0.3962085247039795,0.6037914752960205,3,262.0,0.0,True,False,0.0
33,78,1.0,1087.0,0.0,3.0,0.5116822719573975,0.4883177578449249,2,231.0,3.0,True,False,-3.0
33,79,0.0,1014.0,0.0,1.0,0.5311572551727295,0.4688427448272705,3,340.0,1.0,False,True,-1.0
33,80,1.0,1832.0,4.0,3.0,0.3613829016685486,0.6386170983314514,4,299.0,1.0,False,True,1.0
33,81,1.0,1641.0,2.0,1.0,0.580058217048645,0.419941782951355,3,267.0,1.0,False,False,1.0
33,82,1.0,1892.0,1.0,2.0,0.6409458518028259,0.3590541481971741,4,285.0,1.0,True,False,-1.0
33,83,0.0,1593.0,0.0,0.0,0.776197612285614,0.22380240261554718,3,257.0,0.0,True,True,0.0
33,84,0.0,2608.0,1.0,0.0,0.36939314007759094,0.6306068897247314,3,334.0,1.0,True,False,1.0
33,85,0.0,1564.0,2.0,1.0,0.7544401288032532,0.24555984139442444,2,269.0,1.0,True,True,1.0
33,86,0.0,1261.0,5.0,3.0,0.5485188961029053,0.4514811038970947,3,282.0,2.0,True,True,2.0
33,87,1.0,2136.0,2.0,2.0,0.53721684217453,0.46278315782546997,4,282.0,0.0,False,False,0.0
33,88,0.0,1589.0,1.0,0.0,0.46188339591026306,0.5381165742874146,3,251.0,1.0,True,False,1.0
33,89,0.0,1085.0,4.0,1.0,0.4394124746322632,0.5605875253677368,3,268.0,3.0,True,False,3.0
33,90,0.0,2760.0,3.0,2.0,0.47534358501434326,0.5246564149856567,5,286.0,1.0,True,False,1.0
33,91,0.0,1219.0,2.0,2.0,0.5,0.5,3,263.0,0.0,True,True,0.0
33,92,0.0,1522.0,2.0,0.0,0.737942099571228,0.2620578706264496,3,278.0,2.0,True,True,2.0
33,93,0.0,1504.0,1.0,1.0,0.5327935218811035,0.4672064781188965,3,269.0,0.0,True,True,0.0
33,94,0.0,1395.0,2.0,2.0,0.7194371223449707,0.2805628776550293,3,258.0,0.0,True,True,0.0
33,95,1.0,1978.0,0.0,1.0,0.4886227548122406,0.5113772749900818,4,308.0,1.0,True,True,-1.0
33,96,1.0,1412.0,1.0,4.0,0.4178832173347473,0.5821167826652527,3,316.0,3.0,True,True,-3.0
33,97,0.0,1737.0,0.0,0.0,0.8242876529693604,0.17571234703063965,2,263.0,0.0,True,True,0.0
33,98,1.0,2673.0,0.0,0.0,0.5300171375274658,0.4699828326702118,4,341.0,0.0,False,False,0.0
33,99,0.0,1269.0,5.0,2.0,0.6997991800308228,0.30020079016685486,2,273.0,3.0,True,True,3.0
34,0,0.0,1047.0,2.0,5.0,0.7049645185470581,0.2950354516506195,3,342.0,3.0,False,True,-3.0
34,1,0.0,1254.0,2.0,0.0,0.6116803288459778,0.3883196711540222,3,278.0,2.0,True,True,2.0
34,2,0.0,1573.0,0.0,2.0,0.3743148148059845,0.6256852149963379,3,296.0,2.0,False,False,-2.0
34,3,1.0,699.0,2.0,6.0,0.0,1.0,1,420.0,4.0,True,True,-4.0
34,4,0.0,694.0,2.0,3.0,0.6139088869094849,0.38609111309051514,2,277.0,1.0,False,True,-1.0
34,5,0.0,1160.0,2.0,1.0,0.5378972887992859,0.4621026813983917,3,342.0,1.0,True,True,1.0
34,6,0.0,1417.0,5.0,5.0,0.4642218351364136,0.5357781648635864,3,299.0,0.0,True,False,0.0
34,7,1.0,942.0,5.0,6.0,0.4190938472747803,0.5809061527252197,3,324.0,1.0,True,True,-1.0
34,8,1.0,1320.0,4.0,6.0,0.40060240030288696,0.599397599697113,3,324.0,2.0,True,True,-2.0
34,9,1.0,2071.0,3.0,0.0,0.5973502397537231,0.40264976024627686,4,335.0,3.0,False,False,3.0
34,10,0.0,926.0,4.0,2.0,0.3632218837738037,0.6367781162261963,2,268.0,2.0,True,False,2.0
34,11,1.0,1224.0,3.0,4.0,0.2605210542678833,0.7394789457321167,2,226.0,1.0,True,True,-1.0
34,12,0.0,851.0,3.0,0.0,0.7423014640808105,0.25769853591918945,2,234.0,3.0,True,True,3.0
34,13,0.0,2990.0,0.0,2.0,0.279331773519516,0.7206681966781616,4,416.0,2.0,False,False,-2.0
34,14,1.0,1396.0,3.0,0.0,0.7586206793785095,0.24137930572032928,3,236.0,3.0,False,False,3.0
34,15,0.0,863.0,3.0,3.0,1.0,0.0,1,226.0,0.0,True,True,0.0
34,16,1.0,1173.0,0.0,2.0,0.34117648005485535,0.658823549747467,2,238.0,2.0,True,True,-2.0
34,17,1.0,1920.0,2.0,3.0,0.4691656529903412,0.5308343172073364,4,266.0,1.0,True,True,-1.0
34,18,0.0,754.0,2.0,2.0,0.8339999914169312,0.16599999368190765,2,254.0,0.0,True,True,0.0
34,19,0.0,1163.0,1.0,1.0,0.547428548336029,0.45257142186164856,3,288.0,0.0,True,True,0.0
34,20,0.0,1475.0,2.0,2.0,0.7461799383163452,0.2538200318813324,3,297.0,0.0,True,True,0.0
34,21,0.0,1072.0,2.0,2.0,0.5635430216789246,0.4364570081233978,3,293.0,0.0,True,True,0.0
34,22,0.0,2280.0,2.0,0.0,0.4796788692474365,0.5203211307525635,5,287.0,2.0,True,False,2.0
34,23,0.0,751.0,4.0,2.0,0.7018518447875977,0.29814815521240234,2,211.0,2.0,True,True,2.0
34,24,1.0,1225.0,0.0,2.0,0.2738693356513977,0.7261306643486023,2,429.0,2.0,True,True,-2.0
34,25,0.0,735.0,3.0,1.0,0.6911196708679199,0.3088802993297577,2,217.0,2.0,True,True,2.0
34,26,0.0,1549.0,2.0,2.0,0.5701078772544861,0.4298921525478363,3,251.0,0.0,True,True,0.0
34,27,1.0,1531.0,2.0,3.0,0.7016444802284241,0.2983555197715759,3,254.0,1.0,True,False,-1.0
34,28,1.0,683.0,5.0,6.0,0.3684210479259491,0.6315789222717285,3,303.0,1.0,True,True,-1.0
34,29,1.0,1239.0,2.0,2.0,0.48040202260017395,0.5195980072021484,2,244.0,0.0,False,True,0.0
34,30,1.0,2483.0,2.0,1.0,0.46000903844833374,0.5399909615516663,5,270.0,1.0,False,True,1.0
34,31,0.0,1374.0,1.0,0.0,0.5639853477478027,0.4360146224498749,3,280.0,1.0,True,True,1.0
34,32,0.0,2408.0,0.0,2.0,0.5437589883804321,0.45624104142189026,5,317.0,2.0,False,True,-2.0
34,33,1.0,894.0,4.0,5.0,0.2654867172241211,0.7345132827758789,2,216.0,1.0,True,True,-1.0
34,34,0.0,1060.0,2.0,0.0,0.4629404544830322,0.5370595455169678,3,237.0,2.0,True,False,2.0
34,35,0.0,1061.0,4.0,2.0,0.6306748390197754,0.3693251609802246,3,246.0,2.0,True,True,2.0
34,36,0.0,1207.0,3.0,0.0,0.5,0.5,3,251.0,3.0,True,True,3.0
34,37,1.0,745.0,3.0,2.0,0.2811245024204254,0.718875527381897,2,247.0,1.0,False,True,1.0
34,38,0.0,886.0,5.0,5.0,0.6871069073677063,0.3128930926322937,3,250.0,0.0,True,True,0.0
34,39,1.0,1894.0,4.0,2.0,0.6159554719924927,0.3840445280075073,4,277.0,2.0,False,False,2.0
34,40,1.0,1241.0,2.0,4.0,0.4425051212310791,0.5574948787689209,4,267.0,2.0,True,True,-2.0
34,41,0.0,1304.0,0.0,2.0,0.4068901240825653,0.5931098461151123,3,230.0,2.0,False,False,-2.0
34,42,0.0,1405.0,2.0,0.0,0.7939394116401672,0.20606060326099396,3,250.0,2.0,True,True,2.0
34,43,1.0,771.0,2.0,3.0,0.0,1.0,1,213.0,1.0,True,True,-1.0
34,44,0.0,710.0,6.0,6.0,1.0,0.0,1,212.0,0.0,True,True,0.0
34,45,0.0,1031.0,2.0,5.0,0.7435897588729858,0.25641027092933655,3,329.0,3.0,False,True,-3.0
34,46,0.0,855.0,2.0,1.0,0.5494327545166016,0.4505672752857208,3,238.0,1.0,True,True,1.0
34,47,1.0,1187.0,0.0,3.0,0.3593582808971405,0.6406416893005371,2,252.0,3.0,True,True,-3.0
34,48,1.0,921.0,0.0,2.0,0.27855151891708374,0.7214484810829163,2,203.0,2.0,True,True,-2.0
34,49,0.0,945.0,1.0,0.0,0.5849581956863403,0.4150417745113373,3,227.0,1.0,True,True,1.0
34,50,0.0,1067.0,3.0,1.0,0.4644607901573181,0.5355392098426819,3,251.0,2.0,True,False,2.0
34,51,1.0,1396.0,0.0,1.0,0.5321428775787354,0.46785715222358704,3,276.0,1.0,True,False,-1.0
34,52,0.0,700.0,5.0,2.0,1.0,0.0,1,263.0,3.0,True,True,3.0
34,53,0.0,943.0,2.0,1.0,0.5427350401878357,0.4572649598121643,3,241.0,1.0,True,True,1.0
34,54,1.0,619.0,2.0,6.0,0.4050000011920929,0.5950000286102295,2,219.0,4.0,True,True,-4.0
34,55,0.0,999.0,5.0,4.0,0.6042216420173645,0.3957783579826355,3,241.0,1.0,True,True,1.0
34,56,0.0,1226.0,4.0,5.0,0.7453109622001648,0.2546890377998352,3,213.0,1.0,False,True,-1.0
34,57,0.0,1539.0,2.0,2.0,0.4748257100582123,0.5251742601394653,3,248.0,0.0,True,False,0.0
34,58,1.0,1074.0,2.0,0.0,0.24357542395591736,0.756424605846405,2,179.0,2.0,False,True,2.0
34,59,0.0,1020.0,4.0,0.0,0.7754077911376953,0.22459222376346588,3,223.0,4.0,True,True,4.0
34,60,0.0,1188.0,4.0,2.0,0.6041885018348694,0.395811527967453,3,233.0,2.0,True,True,2.0
34,61,0.0,655.0,4.0,3.0,1.0,0.0,1,174.0,1.0,True,True,1.0
34,62,0.0,1196.0,4.0,0.0,0.4040524363517761,0.5959475636482239,3,357.0,4.0,True,False,4.0
34,63,0.0,632.0,4.0,3.0,1.0,0.0,1,234.0,1.0,True,True,1.0
34,64,1.0,1184.0,0.0,0.0,0.5122767686843872,0.4877232015132904,4,288.0,0.0,False,False,0.0
34,65,0.0,903.0,4.0,9.0,1.0,0.0,1,226.0,5.0,False,True,-5.0
34,66,0.0,968.0,6.0,2.0,0.6402778029441833,0.35972222685813904,3,248.0,4.0,True,True,4.0
34,67,0.0,952.0,4.0,1.0,0.388579398393631,0.6114206314086914,3,234.0,3.0,True,False,3.0
34,68,1.0,867.0,4.0,3.0,0.2109256386756897,0.7890743613243103,2,208.0,1.0,False,True,1.0
34,69,0.0,699.0,3.0,0.0,0.6807228922843933,0.3192771077156067,2,201.0,3.0,True,True,3.0
34,70,0.0,791.0,5.0,2.0,0.6068222522735596,0.39317774772644043,2,234.0,3.0,True,True,3.0
34,71,0.0,637.0,2.0,2.0,1.0,0.0,1,263.0,0.0,True,True,0.0
34,72,0.0,769.0,6.0,5.0,0.3082851767539978,0.6917148232460022,2,250.0,1.0,True,False,1.0
34,73,0.0,954.0,2.0,2.0,0.6179941296577454,0.382005900144577,2,276.0,0.0,True,True,0.0
34,74,0.0,1309.0,2.0,2.0,0.610750675201416,0.3892492949962616,3,230.0,0.0,True,True,0.0
34,75,0.0,1120.0,2.0,2.0,0.5770089030265808,0.4229910671710968,3,224.0,0.0,True,True,0.0
34,76,0.0,1053.0,5.0,0.0,0.5730478763580322,0.42695215344429016,3,259.0,5.0,True,True,5.0
34,77,1.0,970.0,3.0,4.0,0.3333333432674408,0.6666666865348816,2,193.0,1.0,True,True,-1.0
34,78,1.0,877.0,3.0,3.0,0.27314111590385437,0.7268588542938232,2,218.0,0.0,False,True,0.0
34,79,0.0,1641.0,3.0,2.0,0.7886925935745239,0.21130742132663727,3,226.0,1.0,True,True,1.0
34,80,1.0,722.0,2.0,2.0,0.47999998927116394,0.5199999809265137,2,222.0,0.0,False,True,0.0
34,81,0.0,685.0,6.0,2.0,1.0,0.0,1,186.0,4.0,True,True,4.0
34,82,0.0,959.0,5.0,2.0,0.5014792680740356,0.49852070212364197,2,283.0,3.0,True,True,3.0
34,83,0.0,725.0,6.0,5.0,0.5899772047996521,0.4100227653980255,2,286.0,1.0,True,True,1.0
34,84,1.0,923.0,0.0,2.0,0.18237082660198212,0.8176291584968567,2,265.0,2.0,True,True,-2.0
34,85,0.0,1231.0,2.0,2.0,0.7201604843139648,0.27983951568603516,3,234.0,0.0,True,True,0.0
34,86,1.0,908.0,1.0,5.0,0.5462555289268494,0.453744500875473,3,227.0,4.0,True,False,-4.0
34,87,0.0,1754.0,2.0,4.0,0.7399854063987732,0.2600145637989044,3,381.0,2.0,False,True,-2.0
34,88,1.0,1064.0,0.0,0.0,0.3667481541633606,0.6332518458366394,2,246.0,0.0,False,True,0.0
34,89,0.0,1095.0,4.0,2.0,0.38257017731666565,0.6174298524856567,2,418.0,2.0,True,False,2.0
34,90,1.0,767.0,4.0,7.0,0.260869562625885,0.739130437374115,2,307.0,3.0,True,True,-3.0
34,91,1.0,649.0,1.0,4.0,0.40816327929496765,0.5918367505073547,2,208.0,3.0,True,True,-3.0
34,92,0.0,1056.0,5.0,2.0,0.48651960492134094,0.5134803652763367,3,240.0,3.0,True,False,3.0
34,93,1.0,566.0,4.0,6.0,0.38655462861061096,0.6134454011917114,2,209.0,2.0,True,True,-2.0
34,94,0.0,1313.0,2.0,0.0,0.5487693548202515,0.45123061537742615,3,216.0,2.0,True,True,2.0
34,95,1.0,1512.0,0.0,2.0,0.6885784864425659,0.3114215135574341,4,295.0,2.0,True,False,-2.0
34,96,0.0,1808.0,0.0,2.0,0.5674505233764648,0.43254950642585754,5,192.0,2.0,False,True,-2.0
34,97,1.0,912.0,2.0,2.0,0.3559870421886444,0.6440129280090332,3,294.0,0.0,False,True,0.0
34,98,1.0,893.0,1.0,3.0,0.30136987566947937,0.698630154132843,2,236.0,2.0,True,True,-2.0
34,99,0.0,1421.0,0.0,2.0,0.655142605304718,0.344857394695282,3,264.0,2.0,False,True,-2.0
35,0,0.0,794.0,3.0,2.0,0.6677796244621277,0.3322203755378723,2,195.0,1.0,True,True,1.0
35,1,0.0,1819.0,2.0,0.0,0.5839720964431763,0.41602787375450134,3,384.0,2.0,True,True,2.0
35,2,1.0,1339.0,1.0,0.0,0.6247755885124207,0.37522441148757935,3,225.0,1.0,False,False,1.0
35,3,1.0,646.0,1.0,3.0,0.8571428656578064,0.1428571492433548,2,506.0,2.0,True,False,-2.0
35,4,0.0,1390.0,5.0,2.0,0.4079754650592804,0.592024564743042,3,412.0,3.0,True,False,3.0
35,5,1.0,1692.0,2.0,2.0,0.4184131622314453,0.5815868377685547,2,356.0,0.0,False,True,0.0
35,6,0.0,1287.0,0.0,2.0,0.617521345615387,0.38247862458229065,2,351.0,2.0,False,True,-2.0
35,7,1.0,1839.0,1.0,1.0,0.4928385317325592,0.5071614384651184,3,303.0,0.0,False,True,0.0
35,8,0.0,1697.0,3.0,5.0,0.5433186292648315,0.45668134093284607,3,335.0,2.0,False,True,-2.0
35,9,0.0,1271.0,2.0,2.0,0.5302869081497192,0.4697130620479584,2,330.0,0.0,True,True,0.0
35,10,1.0,1501.0,0.0,0.0,0.47502270340919495,0.5249772667884827,3,400.0,0.0,False,True,0.0
35,11,0.0,1284.0,5.0,2.0,0.5905974507331848,0.4094025492668152,3,263.0,3.0,True,True,3.0
35,12,0.0,1657.0,2.0,0.0,0.5717703104019165,0.4282296597957611,3,403.0,2.0,True,True,2.0
35,13,1.0,1176.0,7.0,5.0,0.55330491065979,0.44669508934020996,3,238.0,2.0,False,False,2.0
35,14,1.0,883.0,2.0,5.0,0.6551059484481812,0.34489402174949646,2,364.0,3.0,True,False,-3.0
35,15,1.0,3126.0,0.0,2.0,0.5252225399017334,0.4747774600982666,6,430.0,2.0,True,False,-2.0
35,16,1.0,2337.0,0.0,0.0,0.6504381895065308,0.3495618402957916,4,283.0,0.0,False,False,0.0
35,17,0.0,1491.0,2.0,0.0,0.48381876945495605,0.516181230545044,3,255.0,2.0,True,False,2.0
35,18,1.0,1527.0,0.0,5.0,0.43664246797561646,0.5633575320243835,2,288.0,5.0,True,True,-5.0
35,19,1.0,3143.0,0.0,5.0,0.3341514766216278,0.6658485531806946,4,291.0,5.0,True,True,-5.0
35,20,0.0,5699.0,3.0,0.0,0.6917364597320557,0.30826351046562195,9,447.0,3.0,True,True,3.0
35,21,1.0,1762.0,0.0,2.0,0.42533227801322937,0.5746676921844482,3,483.0,2.0,True,True,-2.0
35,22,1.0,1353.0,1.0,5.0,0.43533697724342346,0.5646630525588989,2,255.0,4.0,True,True,-4.0
35,23,1.0,671.0,2.0,3.0,1.0,0.0,1,294.0,1.0,True,False,-1.0
35,24,1.0,1476.0,0.0,2.0,0.42540493607521057,0.574595034122467,3,303.0,2.0,True,True,-2.0
35,25,0.0,2290.0,0.0,2.0,0.4702410101890564,0.5297589898109436,4,257.0,2.0,False,False,-2.0
35,26,0.0,1332.0,3.0,3.0,0.4000000059604645,0.6000000238418579,3,207.0,0.0,True,False,0.0
35,27,1.0,1373.0,0.0,5.0,0.6536885499954224,0.3463114798069,3,397.0,5.0,True,False,-5.0
35,28,0.0,1720.0,1.0,1.0,0.6578599810600281,0.3421400189399719,3,206.0,0.0,True,True,0.0
35,29,0.0,1357.0,0.0,0.0,0.49339208006858826,0.5066079497337341,3,222.0,0.0,True,False,0.0
35,30,1.0,2145.0,2.0,1.0,0.6415770649909973,0.3584229350090027,4,192.0,1.0,False,False,1.0
35,31,0.0,1233.0,2.0,0.0,0.6338461637496948,0.3661538362503052,3,258.0,2.0,True,True,2.0
35,32,0.0,1053.0,2.0,0.0,0.49124854803085327,0.5087514519691467,3,196.0,2.0,True,False,2.0
35,33,1.0,984.0,5.0,10.0,0.2895086407661438,0.7104913592338562,2,231.0,5.0,True,True,-5.0
35,34,0.0,812.0,3.0,3.0,0.8870370388031006,0.11296296119689941,2,272.0,0.0,True,True,0.0
35,35,0.0,1395.0,0.0,0.0,0.5727659463882446,0.42723405361175537,3,220.0,0.0,True,True,0.0
35,36,1.0,1908.0,2.0,5.0,0.5651024580001831,0.4348975419998169,4,395.0,3.0,True,False,-3.0
35,37,0.0,1253.0,3.0,0.0,0.5506653189659119,0.4493347108364105,3,276.0,3.0,True,True,3.0
35,38,1.0,613.0,7.0,3.0,0.8196346759796143,0.18036529421806335,2,175.0,4.0,False,False,4.0
35,39,1.0,1312.0,3.0,8.0,0.3754480183124542,0.6245519518852234,2,196.0,5.0,True,True,-5.0
35,40,0.0,952.0,2.0,3.0,0.4214002788066864,0.578599750995636,2,195.0,1.0,False,False,-1.0
35,41,1.0,2184.0,5.0,1.0,0.3935091197490692,0.6064908504486084,3,212.0,4.0,False,True,4.0
35,42,0.0,1077.0,3.0,1.0,0.31849315762519836,0.681506872177124,2,201.0,2.0,True,False,2.0
35,43,0.0,1096.0,7.0,3.0,1.0,0.0,1,198.0,4.0,True,True,4.0
35,44,0.0,1396.0,3.0,2.0,0.5055413246154785,0.4944586455821991,3,223.0,1.0,True,True,1.0
35,45,1.0,1280.0,2.0,0.0,0.3804744482040405,0.6195255517959595,2,184.0,2.0,False,True,2.0
35,46,0.0,956.0,7.0,3.0,0.4019886255264282,0.5980113744735718,3,252.0,4.0,True,False,4.0
35,47,0.0,1911.0,7.0,2.0,0.3056047260761261,0.6943953037261963,2,216.0,5.0,True,False,5.0
35,48,1.0,2699.0,3.0,0.0,0.47613269090652466,0.5238673090934753,4,227.0,3.0,False,True,3.0
35,49,0.0,1496.0,3.0,2.0,0.6344772577285767,0.36552274227142334,3,243.0,1.0,True,True,1.0
35,50,1.0,1725.0,1.0,3.0,0.6458616256713867,0.35413840413093567,3,251.0,2.0,True,False,-2.0
35,51,0.0,923.0,10.0,6.0,0.6875981092453003,0.3124018907546997,2,286.0,4.0,True,True,4.0
35,52,0.0,2514.0,0.0,0.0,0.7615453004837036,0.2384546995162964,3,262.0,0.0,True,True,0.0
35,53,1.0,1714.0,2.0,0.0,0.5982620120048523,0.4017379581928253,4,218.0,2.0,False,False,2.0
35,54,0.0,1265.0,2.0,2.0,0.5965250730514526,0.403474897146225,3,229.0,0.0,True,True,0.0
35,55,1.0,1297.0,2.0,5.0,0.4114173352718353,0.5885826945304871,3,281.0,3.0,True,True,-3.0
35,56,1.0,1226.0,1.0,2.0,0.3633720874786377,0.6366279125213623,3,194.0,1.0,True,True,-1.0
35,57,0.0,1295.0,3.0,0.0,0.41137856245040894,0.5886214375495911,3,381.0,3.0,True,False,3.0
35,58,0.0,1528.0,5.0,3.0,0.5908745527267456,0.4091254770755768,3,213.0,2.0,True,True,2.0
35,59,0.0,1066.0,3.0,0.0,0.5111607313156128,0.4888392984867096,3,170.0,3.0,True,True,3.0
35,60,1.0,1612.0,0.0,3.0,0.5647743940353394,0.43522560596466064,3,238.0,3.0,True,False,-3.0
35,61,1.0,2026.0,0.0,2.0,0.3799673318862915,0.6200326681137085,4,189.0,2.0,True,True,-2.0
35,62,0.0,1844.0,6.0,3.0,0.6351901888847351,0.3648097813129425,3,372.0,3.0,True,True,3.0
35,63,1.0,1379.0,5.0,5.0,0.465719074010849,0.5342809557914734,2,183.0,0.0,False,True,0.0
35,64,1.0,1470.0,0.0,2.0,0.3961937725543976,0.6038062572479248,3,314.0,2.0,True,True,-2.0
35,65,0.0,1876.0,3.0,1.0,0.37363967299461365,0.6263603568077087,4,222.0,2.0,True,False,2.0
35,66,1.0,1515.0,0.0,2.0,0.44701194763183594,0.5529880523681641,3,260.0,2.0,True,True,-2.0
35,67,0.0,1145.0,3.0,0.0,0.28554362058639526,0.7144563794136047,3,308.0,3.0,True,False,3.0
35,68,1.0,1075.0,0.0,5.0,0.32253313064575195,0.677466869354248,2,396.0,5.0,True,True,-5.0
35,69,1.0,827.0,0.0,1.0,0.5802268981933594,0.4197731018066406,2,210.0,1.0,True,False,-1.0
35,70,1.0,1163.0,6.0,7.0,0.40405118465423584,0.5959488153457642,2,225.0,1.0,True,True,-1.0
35,71,1.0,891.0,0.0,0.0,0.47148817777633667,0.5285118222236633,2,172.0,0.0,False,True,0.0
35,72,0.0,2005.0,5.0,0.0,0.6634723544120789,0.33652761578559875,3,231.0,5.0,True,True,5.0
35,73,1.0,2215.0,1.0,0.0,0.6741688251495361,0.32583120465278625,4,260.0,1.0,False,False,1.0
35,74,0.0,1380.0,5.0,3.0,0.47539544105529785,0.5246045589447021,4,242.0,2.0,True,False,2.0
35,75,1.0,4872.0,2.0,0.0,0.6419501304626465,0.3580498993396759,6,462.0,2.0,False,False,2.0
35,76,1.0,796.0,0.0,3.0,0.6557093262672424,0.3442906439304352,2,218.0,3.0,True,False,-3.0
35,77,0.0,1026.0,5.0,0.0,0.42771804332733154,0.5722819566726685,2,189.0,5.0,True,False,5.0
35,78,1.0,1510.0,6.0,1.0,0.6607431173324585,0.3392568528652191,3,272.0,5.0,False,False,5.0
35,79,0.0,1232.0,2.0,0.0,0.5645330548286438,0.4354669451713562,3,279.0,2.0,True,True,2.0
35,80,0.0,1012.0,7.0,3.0,0.4109916388988495,0.5890083909034729,2,175.0,4.0,True,False,4.0
35,81,0.0,1212.0,2.0,2.0,0.43110236525535583,0.5688976645469666,3,196.0,0.0,True,False,0.0
35,82,0.0,925.0,5.0,0.0,0.6382681727409363,0.3617318570613861,2,209.0,5.0,True,True,5.0
35,83,1.0,865.0,0.0,0.0,0.5443425178527832,0.4556574821472168,2,211.0,0.0,False,False,0.0
35,84,0.0,1283.0,1.0,0.0,0.4642525613307953,0.5357474684715271,3,206.0,1.0,True,False,1.0
35,85,0.0,742.0,5.0,0.0,0.5019304752349854,0.49806949496269226,2,224.0,5.0,True,True,5.0
35,86,0.0,980.0,7.0,2.0,0.5128865838050842,0.48711341619491577,2,204.0,5.0,True,True,5.0
35,87,1.0,1034.0,5.0,6.0,0.33282673358917236,0.6671732664108276,2,376.0,1.0,True,True,-1.0
35,88,1.0,1507.0,3.0,6.0,0.5397070050239563,0.4602929949760437,4,210.0,3.0,True,False,-3.0
35,89,0.0,2428.0,0.0,2.0,0.6251149773597717,0.3748849928379059,4,254.0,2.0,False,True,-2.0
35,90,0.0,1568.0,0.0,0.0,0.6422155499458313,0.3577844202518463,3,232.0,0.0,True,True,0.0
35,91,0.0,1603.0,0.0,2.0,0.6469719409942627,0.3530280590057373,3,249.0,2.0,False,True,-2.0
