"","trial","rating1","rating2","rating3","roirating","rt","chosenrating","subject","eventduration","fix_num","choice1","choice2","choice3","leftroi","middleroi","rightroi","num_fixations","rev_fix_num"
"10989",64,2,3,9,3,3323,9,26,617,6,0,0,1,0,1,0,7,2
"10990",64,2,3,9,9,3323,9,26,539,7,0,0,1,0,0,1,7,1
"10991",65,5,7,6,5,1297,7,26,318,1,0,1,0,1,0,0,3,3
"10992",65,5,7,6,6,1297,7,26,338,2,0,1,0,0,0,1,3,2
"10993",65,5,7,6,7,1297,7,26,200,3,0,1,0,0,1,0,3,1
"10994",66,8,4,3,4,1502,3,26,357,1,0,0,1,0,1,0,3,3
"10995",66,8,4,3,3,1502,3,26,698,2,0,0,1,0,0,1,3,2
"10996",66,8,4,3,4,1502,3,26,100,3,0,0,1,0,1,0,3,1
"10997",67,6,7,3,7,1872,7,26,398,1,0,1,0,0,1,0,4,4
"10998",67,6,7,3,6,1872,7,26,279,2,0,1,0,1,0,0,4,3
"10999",67,6,7,3,3,1872,7,26,298,3,0,1,0,0,0,1,4,2
"11000",67,6,7,3,7,1872,7,26,439,4,0,1,0,0,1,0,4,1
"11001",68,1,8,4,8,2568,8,26,339,1,0,1,0,0,1,0,5,5
"11002",68,1,8,4,4,2568,8,26,405,2,0,1,0,0,0,1,5,4
"11003",68,1,8,4,8,2568,8,26,837,3,0,1,0,0,1,0,5,3
"11004",68,1,8,4,1,2568,8,26,438,4,0,1,0,1,0,0,5,2
"11005",68,1,8,4,8,2568,8,26,58,5,0,1,0,0,1,0,5,1
"11006",69,3,5,7,5,4787,7,26,299,1,0,0,1,0,1,0,9,9
"11007",69,3,5,7,7,4787,7,26,422,2,0,0,1,0,0,1,9,8
"11008",69,3,5,7,3,4787,7,26,200,3,0,0,1,1,0,0,9,7
"11009",69,3,5,7,5,4787,7,26,697,4,0,0,1,0,1,0,9,6
"11010",69,3,5,7,7,4787,7,26,20,5,0,0,1,0,0,1,9,5
"11011",69,3,5,7,5,4787,7,26,638,6,0,0,1,0,1,0,9,4
"11012",69,3,5,7,7,4787,7,26,797,7,0,0,1,0,0,1,9,3
"11013",69,3,5,7,5,4787,7,26,179,8,0,0,1,0,1,0,9,2
"11014",69,3,5,7,7,4787,7,26,959,9,0,0,1,0,0,1,9,1
"11015",70,2,10,3,2,940,10,26,179,1,0,1,0,1,0,0,3,3
"11016",70,2,10,3,10,940,10,26,219,2,0,1,0,0,1,0,3,2
"11017",70,2,10,3,3,940,10,26,221,3,0,1,0,0,0,1,3,1
"11018",71,4,10,2,2,727,10,26,259,1,0,1,0,0,0,1,2,2
"11019",71,4,10,2,4,727,10,26,139,2,0,1,0,1,0,0,2,1
"11020",72,1,10,5,1,857,10,26,417,1,0,1,0,1,0,0,2,2
"11021",72,1,10,5,5,857,10,26,139,2,0,1,0,0,0,1,2,1
"11022",73,8,2,3,2,1303,3,26,278,1,0,0,1,0,1,0,3,3
"11023",73,8,2,3,3,1303,3,26,340,2,0,0,1,0,0,1,3,2
"11024",73,8,2,3,8,1303,3,26,359,3,0,0,1,1,0,0,3,1
"11025",74,7,3,5,3,3333,5,26,127,1,0,0,1,0,1,0,8,8
"11026",74,7,3,5,7,3333,5,26,437,2,0,0,1,1,0,0,8,7
"11027",74,7,3,5,5,3333,5,26,489,3,0,0,1,0,0,1,8,6
"11028",74,7,3,5,7,3333,5,26,212,4,0,0,1,1,0,0,8,5
"11029",74,7,3,5,5,3333,5,26,339,5,0,0,1,0,0,1,8,4
"11030",74,7,3,5,7,3333,5,26,318,6,0,0,1,1,0,0,8,3
"11031",74,7,3,5,3,3333,5,26,396,7,0,0,1,0,1,0,8,2
"11032",74,7,3,5,5,3333,5,26,338,8,0,0,1,0,0,1,8,1
"11033",75,3,6,10,6,1235,10,26,378,1,0,0,1,0,1,0,2,2
"11034",75,3,6,10,10,1235,10,26,559,2,0,0,1,0,0,1,2,1
"11035",76,6,4,3,6,1992,6,26,236,1,1,0,0,1,0,0,5,5
"11036",76,6,4,3,3,1992,6,26,518,2,1,0,0,0,0,1,5,4
"11037",76,6,4,3,6,1992,6,26,438,3,1,0,0,1,0,0,5,3
"11038",76,6,4,3,4,1992,6,26,319,4,1,0,0,0,1,0,5,2
"11039",76,6,4,3,6,1992,6,26,20,5,1,0,0,1,0,0,5,1
"11040",77,7,8,4,8,1679,8,26,498,1,0,1,0,0,1,0,4,4
"11041",77,7,8,4,7,1679,8,26,378,2,0,1,0,1,0,0,4,3
"11042",77,7,8,4,4,1679,8,26,219,3,0,1,0,0,0,1,4,2
"11043",77,7,8,4,8,1679,8,26,180,4,0,1,0,0,1,0,4,1
"11044",78,7,1,8,1,1248,8,26,338,1,0,0,1,0,1,0,3,3
"11045",78,7,1,8,8,1248,8,26,459,2,0,0,1,0,0,1,3,2
"11046",78,7,1,8,7,1248,8,26,182,3,0,0,1,1,0,0,3,1
"11047",79,2,3,8,8,2273,8,26,358,1,0,0,1,0,0,1,4,4
"11048",79,2,3,8,2,2273,8,26,358,2,0,0,1,1,0,0,4,3
"11049",79,2,3,8,3,2273,8,26,439,3,0,0,1,0,1,0,4,2
"11050",79,2,3,8,8,2273,8,26,758,4,0,0,1,0,0,1,4,1
"11051",80,8,3,5,5,2069,5,26,358,1,0,0,1,0,0,1,5,5
"11052",80,8,3,5,8,2069,5,26,239,2,0,0,1,1,0,0,5,4
"11053",80,8,3,5,3,2069,5,26,419,3,0,0,1,0,1,0,5,3
"11054",80,8,3,5,5,2069,5,26,378,4,0,0,1,0,0,1,5,2
"11055",80,8,3,5,8,2069,5,26,319,5,0,0,1,1,0,0,5,1
"11056",81,5,8,3,3,1693,3,26,458,1,0,0,1,0,0,1,4,4
"11057",81,5,8,3,5,1693,3,26,279,2,0,0,1,1,0,0,4,3
"11058",81,5,8,3,8,1693,3,26,461,3,0,0,1,0,1,0,4,2
"11059",81,5,8,3,3,1693,3,26,100,4,0,0,1,0,0,1,4,1
"11060",82,2,1,4,4,2420,2,26,252,1,1,0,0,0,0,1,6,6
"11061",82,2,1,4,2,2420,2,26,359,2,1,0,0,1,0,0,6,5
"11062",82,2,1,4,1,2420,2,26,497,3,1,0,0,0,1,0,6,4
"11063",82,2,1,4,2,2420,2,26,159,4,1,0,0,1,0,0,6,3
"11064",82,2,1,4,4,2420,2,26,419,5,1,0,0,0,0,1,6,2
"11065",82,2,1,4,2,2420,2,26,40,6,1,0,0,1,0,0,6,1
"11066",83,6,7,8,6,2884,6,26,99,1,1,0,0,1,0,0,8,8
"11067",83,6,7,8,8,2884,6,26,159,2,1,0,0,0,0,1,8,7
"11068",83,6,7,8,6,2884,6,26,379,3,1,0,0,1,0,0,8,6
"11069",83,6,7,8,7,2884,6,26,379,4,1,0,0,0,1,0,8,5
"11070",83,6,7,8,8,2884,6,26,417,5,1,0,0,0,0,1,8,4
"11071",83,6,7,8,6,2884,6,26,358,6,1,0,0,1,0,0,8,3
"11072",83,6,7,8,8,2884,6,26,359,7,1,0,0,0,0,1,8,2
"11073",83,6,7,8,7,2884,6,26,189,8,1,0,0,0,1,0,8,1
"11074",84,5,8,2,5,2489,8,26,418,1,0,1,0,1,0,0,5,5
"11075",84,5,8,2,8,2489,8,26,419,2,0,1,0,0,1,0,5,4
"11076",84,5,8,2,5,2489,8,26,417,3,0,1,0,1,0,0,5,3
"11077",84,5,8,2,2,2489,8,26,279,4,0,1,0,0,0,1,5,2
"11078",84,5,8,2,8,2489,8,26,545,5,0,1,0,0,1,0,5,1
"11079",85,3,7,5,3,1795,5,26,100,1,0,0,1,1,0,0,5,5
"11080",85,3,7,5,5,1795,5,26,214,2,0,0,1,0,0,1,5,4
"11081",85,3,7,5,3,1795,5,26,180,3,0,0,1,1,0,0,5,3
"11082",85,3,7,5,7,1795,5,26,418,4,0,0,1,0,1,0,5,2
"11083",85,3,7,5,5,1795,5,26,337,5,0,0,1,0,0,1,5,1
"11084",86,8,1,10,8,1092,10,26,139,1,0,0,1,1,0,0,3,3
"11085",86,8,1,10,10,1092,10,26,379,2,0,0,1,0,0,1,3,2
"11086",86,8,1,10,1,1092,10,26,259,3,0,0,1,0,1,0,3,1
"11087",87,9,5,10,9,1283,10,26,20,1,0,0,1,1,0,0,5,5
"11088",87,9,5,10,10,1283,10,26,219,2,0,0,1,0,0,1,5,4
"11089",87,9,5,10,9,1283,10,26,199,3,0,0,1,1,0,0,5,3
"11090",87,9,5,10,5,1283,10,26,378,4,0,0,1,0,1,0,5,2
"11091",87,9,5,10,10,1283,10,26,20,5,0,0,1,0,0,1,5,1
"11092",88,5,6,1,1,5637,5,26,278,1,1,0,0,0,0,1,12,12
"11093",88,5,6,1,5,5637,5,26,308,2,1,0,0,1,0,0,12,11
"11094",88,5,6,1,6,5637,5,26,478,3,1,0,0,0,1,0,12,10
"11095",88,5,6,1,1,5637,5,26,437,4,1,0,0,0,0,1,12,9
"11096",88,5,6,1,5,5637,5,26,519,5,1,0,0,1,0,0,12,8
"11097",88,5,6,1,1,5637,5,26,239,6,1,0,0,0,0,1,12,7
"11098",88,5,6,1,5,5637,5,26,438,7,1,0,0,1,0,0,12,6
"11099",88,5,6,1,6,5637,5,26,399,8,1,0,0,0,1,0,12,5
"11100",88,5,6,1,1,5637,5,26,636,9,1,0,0,0,0,1,12,4
"11101",88,5,6,1,5,5637,5,26,219,10,1,0,0,1,0,0,12,3
"11102",88,5,6,1,6,5637,5,26,518,11,1,0,0,0,1,0,12,2
"11103",88,5,6,1,5,5637,5,26,478,12,1,0,0,1,0,0,12,1
"11104",89,1,4,3,1,2058,3,26,199,1,0,0,1,1,0,0,6,6
"11105",89,1,4,3,3,2058,3,26,299,2,0,0,1,0,0,1,6,5
"11106",89,1,4,3,4,2058,3,26,325,3,0,0,1,0,1,0,6,4
"11107",89,1,4,3,3,2058,3,26,279,4,0,0,1,0,0,1,6,3
"11108",89,1,4,3,1,2058,3,26,379,5,0,0,1,1,0,0,6,2
"11109",89,1,4,3,3,2058,3,26,139,6,0,0,1,0,0,1,6,1
"11110",90,3,7,2,7,1357,7,26,416,1,0,1,0,0,1,0,4,4
"11111",90,3,7,2,3,1357,7,26,230,2,0,1,0,1,0,0,4,3
"11112",90,3,7,2,2,1357,7,26,275,3,0,1,0,0,0,1,4,2
"11113",90,3,7,2,7,1357,7,26,76,4,0,1,0,0,1,0,4,1
"11114",91,6,2,8,6,1086,8,26,119,1,0,0,1,1,0,0,3,3
"11115",91,6,2,8,8,1086,8,26,418,2,0,0,1,0,0,1,3,2
"11116",91,6,2,8,2,1086,8,26,220,3,0,0,1,0,1,0,3,1
"11117",92,3,7,8,7,2316,7,26,159,1,0,1,0,0,1,0,5,5
"11118",92,3,7,8,3,2316,7,26,199,2,0,1,0,1,0,0,5,4
"11119",92,3,7,8,7,2316,7,26,334,3,0,1,0,0,1,0,5,3
"11120",92,3,7,8,8,2316,7,26,520,4,0,1,0,0,0,1,5,2
"11121",92,3,7,8,7,2316,7,26,416,5,0,1,0,0,1,0,5,1
"11122",93,6,3,5,3,1793,6,26,357,1,1,0,0,0,1,0,4,4
"11123",93,6,3,5,6,1793,6,26,458,2,1,0,0,1,0,0,4,3
"11124",93,6,3,5,5,1793,6,26,239,3,1,0,0,0,0,1,4,2
"11125",93,6,3,5,6,1793,6,26,419,4,1,0,0,1,0,0,4,1
"11126",94,10,3,8,3,1435,10,26,238,1,1,0,0,0,1,0,2,2
"11127",94,10,3,8,10,1435,10,26,787,2,1,0,0,1,0,0,2,1
"11128",95,3,4,2,4,3182,2,26,219,1,0,0,1,0,1,0,5,5
"11129",95,3,4,2,2,3182,2,26,359,2,0,0,1,0,0,1,5,4
"11130",95,3,4,2,3,3182,2,26,259,3,0,0,1,1,0,0,5,3
"11131",95,3,4,2,4,3182,2,26,716,4,0,0,1,0,1,0,5,2
"11132",95,3,4,2,2,3182,2,26,1217,5,0,0,1,0,0,1,5,1
"11133",96,5,7,3,7,1102,7,26,257,1,0,1,0,0,1,0,3,3
"11134",96,5,7,3,3,1102,7,26,270,2,0,1,0,0,0,1,3,2
"11135",96,5,7,3,7,1102,7,26,61,3,0,1,0,0,1,0,3,1
"11136",97,6,10,7,10,796,10,26,577,1,0,1,0,0,1,0,1,1
"11137",98,7,2,3,3,4376,3,26,159,1,0,0,1,0,0,1,8,8
"11138",98,7,2,3,7,4376,3,26,317,2,0,0,1,1,0,0,8,7
"11139",98,7,2,3,2,4376,3,26,478,3,0,0,1,0,1,0,8,6
"11140",98,7,2,3,3,4376,3,26,256,4,0,0,1,0,0,1,8,5
"11141",98,7,2,3,7,4376,3,26,339,5,0,0,1,1,0,0,8,4
"11142",98,7,2,3,3,4376,3,26,917,6,0,0,1,0,0,1,8,3
"11143",98,7,2,3,2,4376,3,26,996,7,0,0,1,0,1,0,8,2
"11144",98,7,2,3,3,4376,3,26,335,8,0,0,1,0,0,1,8,1
"11145",99,2,4,1,1,2360,2,26,297,1,1,0,0,0,0,1,5,5
"11146",99,2,4,1,4,2360,2,26,458,2,1,0,0,0,1,0,5,4
"11147",99,2,4,1,2,2360,2,26,378,3,1,0,0,1,0,0,5,3
"11148",99,2,4,1,1,2360,2,26,579,4,1,0,0,0,0,1,5,2
"11149",99,2,4,1,2,2360,2,26,140,5,1,0,0,1,0,0,5,1
"11150",100,8,10,5,8,1655,10,26,298,1,0,1,0,1,0,0,4,4
"11151",100,8,10,5,5,1655,10,26,290,2,0,1,0,0,0,1,4,3
"11152",100,8,10,5,8,1655,10,26,140,3,0,1,0,1,0,0,4,2
"11153",100,8,10,5,10,1655,10,26,478,4,0,1,0,0,1,0,4,1
"11154",1,8,5,7,7,2024,8,27,199,1,1,0,0,0,0,1,5,5
"11155",1,8,5,7,8,2024,8,27,259,2,1,0,0,1,0,0,5,4
"11156",1,8,5,7,5,2024,8,27,220,3,1,0,0,0,1,0,5,3
"11157",1,8,5,7,7,2024,8,27,458,4,1,0,0,0,0,1,5,2
"11158",1,8,5,7,8,2024,8,27,477,5,1,0,0,1,0,0,5,1
"11159",2,9,4,6,6,1329,9,27,359,1,1,0,0,0,0,1,2,2
"11160",2,9,4,6,9,1329,9,27,619,2,1,0,0,1,0,0,2,1
"11161",3,4,3,2,2,2641,3,27,378,1,0,1,0,0,0,1,3,3
"11162",3,4,3,2,4,2641,3,27,657,2,0,1,0,1,0,0,3,2
"11163",3,4,3,2,3,2641,3,27,917,3,0,1,0,0,1,0,3,1
"11164",4,4,9,3,9,1973,9,27,419,1,0,1,0,0,1,0,4,4
"11165",4,4,9,3,4,1973,9,27,339,2,0,1,0,1,0,0,4,3
"11166",4,4,9,3,3,1973,9,27,259,3,0,1,0,0,0,1,4,2
"11167",4,4,9,3,9,1973,9,27,239,4,0,1,0,0,1,0,4,1
"11168",5,3,2,5,2,2342,5,27,359,1,0,0,1,0,1,0,3,3
"11169",5,3,2,5,3,2342,5,27,478,2,0,0,1,1,0,0,3,2
"11170",5,3,2,5,5,2342,5,27,788,3,0,0,1,0,0,1,3,1
"11171",6,3,8,6,6,1851,8,27,537,1,0,1,0,0,0,1,3,3
"11172",6,3,8,6,3,1851,8,27,390,2,0,1,0,1,0,0,3,2
"11173",6,3,8,6,8,1851,8,27,478,3,0,1,0,0,1,0,3,1
"11174",7,10,8,9,8,1972,9,27,358,1,0,0,1,0,1,0,3,3
"11175",7,10,8,9,10,1972,9,27,179,2,0,0,1,1,0,0,3,2
"11176",7,10,8,9,9,1972,9,27,899,3,0,0,1,0,0,1,3,1
"11177",8,3,6,2,6,2002,6,27,258,1,0,1,0,0,1,0,4,4
"11178",8,3,6,2,2,2002,6,27,379,2,0,1,0,0,0,1,4,3
"11179",8,3,6,2,3,2002,6,27,300,3,0,1,0,1,0,0,4,2
"11180",8,3,6,2,6,2002,6,27,679,4,0,1,0,0,1,0,4,1
"11181",9,10,6,3,6,1586,6,27,936,1,0,1,0,0,1,0,3,3
"11182",9,10,6,3,10,1586,6,27,199,2,0,1,0,1,0,0,3,2
"11183",9,10,6,3,3,1586,6,27,119,3,0,1,0,0,0,1,3,1
"11184",10,4,3,6,6,3044,6,27,398,1,0,0,1,0,0,1,6,6
"11185",10,4,3,6,4,3044,6,27,338,2,0,0,1,1,0,0,6,5
"11186",10,4,3,6,3,3044,6,27,537,3,0,0,1,0,1,0,6,4
"11187",10,4,3,6,6,3044,6,27,479,4,0,0,1,0,0,1,6,3
"11188",10,4,3,6,4,3044,6,27,478,5,0,0,1,1,0,0,6,2
"11189",10,4,3,6,6,3044,6,27,258,6,0,0,1,0,0,1,6,1
"11190",11,6,4,9,4,1901,9,27,697,1,0,0,1,0,1,0,4,4
"11191",11,6,4,9,9,1901,9,27,278,2,0,0,1,0,0,1,4,3
"11192",11,6,4,9,6,1901,9,27,460,3,0,0,1,1,0,0,4,2
"11193",11,6,4,9,9,1901,9,27,60,4,0,0,1,0,0,1,4,1
"11194",12,1,6,10,6,2168,10,27,218,1,0,0,1,0,1,0,5,5
"11195",12,1,6,10,10,2168,10,27,301,2,0,0,1,0,0,1,5,4
"11196",12,1,6,10,1,2168,10,27,337,3,0,0,1,1,0,0,5,3
"11197",12,1,6,10,6,2168,10,27,518,4,0,0,1,0,1,0,5,2
"11198",12,1,6,10,10,2168,10,27,366,5,0,0,1,0,0,1,5,1
"11199",13,9,10,6,6,1481,9,27,417,1,1,0,0,0,0,1,2,2
"11200",13,9,10,6,9,1481,9,27,739,2,1,0,0,1,0,0,2,1
"11201",14,4,3,6,3,2072,6,27,160,1,0,0,1,0,1,0,4,4
"11202",14,4,3,6,6,2072,6,27,677,2,0,0,1,0,0,1,4,3
"11203",14,4,3,6,4,2072,6,27,556,3,0,0,1,1,0,0,4,2
"11204",14,4,3,6,3,2072,6,27,239,4,0,0,1,0,1,0,4,1
"11205",15,9,6,7,7,1501,9,27,299,1,1,0,0,0,0,1,3,3
"11206",15,9,6,7,6,1501,9,27,318,2,1,0,0,0,1,0,3,2
"11207",15,9,6,7,9,1501,9,27,498,3,1,0,0,1,0,0,3,1
"11208",16,4,9,8,9,939,9,27,638,1,0,1,0,0,1,0,1,1
"11209",17,10,2,9,9,1084,9,27,358,1,0,0,1,0,0,1,3,3
"11210",17,10,2,9,10,1084,9,27,319,2,0,0,1,1,0,0,3,2
"11211",17,10,2,9,2,1084,9,27,20,3,0,0,1,0,1,0,3,1
"11212",18,8,6,4,4,1432,8,27,258,1,1,0,0,0,0,1,2,2
"11213",18,8,6,4,8,1432,8,27,837,2,1,0,0,1,0,0,2,1
"11214",19,2,9,6,2,1148,9,27,259,1,0,1,0,1,0,0,2,2
"11215",19,2,9,6,9,1148,9,27,398,2,0,1,0,0,1,0,2,1
"11216",20,6,3,1,6,1124,6,27,837,1,1,0,0,1,0,0,1,1
"11217",21,9,7,2,7,1507,9,27,279,1,1,0,0,0,1,0,3,3
"11218",21,9,7,2,2,1507,9,27,358,2,1,0,0,0,0,1,3,2
"11219",21,9,7,2,9,1507,9,27,518,3,1,0,0,1,0,0,3,1
"11220",22,4,8,6,8,1554,4,27,219,1,1,0,0,0,1,0,3,3
"11221",22,4,8,6,6,1554,4,27,376,2,1,0,0,0,0,1,3,2
"11222",22,4,8,6,4,1554,4,27,618,3,1,0,0,1,0,0,3,1
"11223",23,1,4,6,4,2484,4,27,239,1,0,1,0,0,1,0,4,4
"11224",23,1,4,6,6,2484,4,27,677,2,0,1,0,0,0,1,4,3
"11225",23,1,4,6,1,2484,4,27,338,3,0,1,0,1,0,0,4,2
"11226",23,1,4,6,4,2484,4,27,837,4,0,1,0,0,1,0,4,1
"11227",24,3,9,6,9,911,9,27,597,1,0,1,0,0,1,0,1,1
"11228",25,9,6,10,10,1035,9,27,216,1,1,0,0,0,0,1,2,2
"11229",25,9,6,10,9,1035,9,27,498,2,1,0,0,1,0,0,2,1
"11230",26,8,2,6,6,910,8,27,119,1,1,0,0,0,0,1,2,2
"11231",26,8,2,6,8,910,8,27,458,2,1,0,0,1,0,0,2,1
"11232",27,7,9,2,9,790,9,27,537,1,0,1,0,0,1,0,1,1
"11233",28,6,10,9,9,1562,9,27,178,1,0,0,1,0,0,1,4,4
"11234",28,6,10,9,6,1562,9,27,417,2,0,0,1,1,0,0,4,3
"11235",28,6,10,9,10,1562,9,27,259,3,0,0,1,0,1,0,4,2
"11236",28,6,10,9,9,1562,9,27,340,4,0,0,1,0,0,1,4,1
"11237",29,3,7,10,10,1883,7,27,319,1,0,1,0,0,0,1,5,5
"11238",29,3,7,10,7,1883,7,27,259,2,0,1,0,0,1,0,5,4
"11239",29,3,7,10,3,1883,7,27,459,3,0,1,0,1,0,0,5,3
"11240",29,3,7,10,10,1883,7,27,120,4,0,1,0,0,0,1,5,2
"11241",29,3,7,10,7,1883,7,27,319,5,0,1,0,0,1,0,5,1
"11242",30,6,4,3,4,1309,6,27,398,1,1,0,0,0,1,0,2,2
"11243",30,6,4,3,6,1309,6,27,518,2,1,0,0,1,0,0,2,1
"11244",31,2,3,6,3,1422,6,27,179,1,0,0,1,0,1,0,4,4
"11245",31,2,3,6,6,1422,6,27,441,2,0,0,1,0,0,1,4,3
"11246",31,2,3,6,2,1422,6,27,340,3,0,0,1,1,0,0,4,2
"11247",31,2,3,6,3,1422,6,27,83,4,0,0,1,0,1,0,4,1
"11248",32,7,2,4,4,1558,4,27,518,1,0,0,1,0,0,1,3,3
"11249",32,7,2,4,2,1558,4,27,397,2,0,0,1,0,1,0,3,2
"11250",32,7,2,4,7,1558,4,27,296,3,0,0,1,1,0,0,3,1
"11251",33,6,4,2,2,1498,4,27,238,1,0,1,0,0,0,1,4,4
"11252",33,6,4,2,4,1498,4,27,334,2,0,1,0,0,1,0,4,3
"11253",33,6,4,2,6,1498,4,27,298,3,0,1,0,1,0,0,4,2
"11254",33,6,4,2,2,1498,4,27,262,4,0,1,0,0,0,1,4,1
"11255",34,9,6,3,3,1373,9,27,180,1,1,0,0,0,0,1,3,3
"11256",34,9,6,3,6,1373,9,27,320,2,1,0,0,0,1,0,3,2
"11257",34,9,6,3,9,1373,9,27,518,3,1,0,0,1,0,0,3,1
"11258",35,5,4,6,6,2037,6,27,238,1,0,0,1,0,0,1,4,4
"11259",35,5,4,6,4,2037,6,27,339,2,0,0,1,0,1,0,4,3
"11260",35,5,4,6,5,2037,6,27,339,3,0,0,1,1,0,0,4,2
"11261",35,5,4,6,6,2037,6,27,620,4,0,0,1,0,0,1,4,1
"11262",36,9,6,5,5,1619,9,27,419,1,1,0,0,0,0,1,3,3
"11263",36,9,6,5,9,1619,9,27,479,2,1,0,0,1,0,0,3,2
"11264",36,9,6,5,6,1619,9,27,180,3,1,0,0,0,1,0,3,1
"11265",37,4,8,9,8,1076,9,27,299,1,0,0,1,0,1,0,2,2
"11266",37,4,8,9,9,1076,9,27,498,2,0,0,1,0,0,1,2,1
"11267",38,6,3,8,8,1243,8,27,658,1,0,0,1,0,0,1,2,2
"11268",38,6,3,8,6,1243,8,27,319,2,0,0,1,1,0,0,2,1
"11269",39,5,2,4,4,1918,2,27,438,1,0,1,0,0,0,1,4,4
"11270",39,5,2,4,2,1918,2,27,361,2,0,1,0,0,1,0,4,3
"11271",39,5,2,4,5,1918,2,27,458,3,0,1,0,1,0,0,4,2
"11272",39,5,2,4,2,1918,2,27,301,4,0,1,0,0,1,0,4,1
"11273",40,4,6,10,6,1134,10,27,319,1,0,0,1,0,1,0,2,2
"11274",40,4,6,10,10,1134,10,27,518,2,0,0,1,0,0,1,2,1
"11275",41,4,3,1,3,1865,3,27,258,1,0,1,0,0,1,0,4,4
"11276",41,4,3,1,4,1865,3,27,399,2,0,1,0,1,0,0,4,3
"11277",41,4,3,1,1,1865,3,27,418,3,0,1,0,0,0,1,4,2
"11278",41,4,3,1,3,1865,3,27,399,4,0,1,0,0,1,0,4,1
"11279",42,4,6,1,4,936,4,27,538,1,1,0,0,1,0,0,1,1
"11280",43,2,3,10,10,1346,10,27,338,1,0,0,1,0,0,1,3,3
"11281",43,2,3,10,2,1346,10,27,279,2,0,0,1,1,0,0,3,2
"11282",43,2,3,10,3,1346,10,27,340,3,0,0,1,0,1,0,3,1
"11283",44,6,1,3,1,1195,3,27,259,1,0,0,1,0,1,0,3,3
"11284",44,6,1,3,3,1195,3,27,339,2,0,0,1,0,0,1,3,2
"11285",44,6,1,3,6,1195,3,27,279,3,0,0,1,1,0,0,3,1
"11286",45,1,9,6,9,933,9,27,696,1,0,1,0,0,1,0,1,1
"11287",46,10,6,2,2,1409,6,27,300,1,0,1,0,0,0,1,2,2
"11288",46,10,6,2,6,1409,6,27,559,2,0,1,0,0,1,0,2,1
"11289",47,8,7,9,7,1018,9,27,258,1,0,0,1,0,1,0,2,2
"11290",47,8,7,9,9,1018,9,27,500,2,0,0,1,0,0,1,2,1
"11291",48,3,6,2,3,1216,6,27,259,1,0,1,0,1,0,0,3,3
"11292",48,3,6,2,2,1216,6,27,199,2,0,1,0,0,0,1,3,2
"11293",48,3,6,2,6,1216,6,27,259,3,0,1,0,0,1,0,3,1
"11294",49,10,2,8,2,1828,8,27,179,1,0,0,1,0,1,0,5,5
"11295",49,10,2,8,8,1828,8,27,238,2,0,0,1,0,0,1,5,4
"11296",49,10,2,8,10,1828,8,27,299,3,0,0,1,1,0,0,5,3
"11297",49,10,2,8,2,1828,8,27,498,4,0,0,1,0,1,0,5,2
"11298",49,10,2,8,8,1828,8,27,220,5,0,0,1,0,0,1,5,1
"11299",50,6,9,2,2,1160,9,27,218,1,0,1,0,0,0,1,3,3
"11300",50,6,9,2,9,1160,9,27,319,2,0,1,0,0,1,0,3,2
"11301",50,6,9,2,6,1160,9,27,259,3,0,1,0,1,0,0,3,1
"11302",51,10,6,4,6,1425,6,27,336,1,0,1,0,0,1,0,4,4
"11303",51,10,6,4,10,1425,6,27,239,2,0,1,0,1,0,0,4,3
"11304",51,10,6,4,4,1425,6,27,200,3,0,1,0,0,0,1,4,2
"11305",51,10,6,4,6,1425,6,27,239,4,0,1,0,0,1,0,4,1
"11306",52,6,1,5,1,972,6,27,179,1,1,0,0,0,1,0,2,2
"11307",52,6,1,5,6,972,6,27,478,2,1,0,0,1,0,0,2,1
"11308",53,6,3,10,3,1079,10,27,279,1,0,0,1,0,1,0,3,3
"11309",53,6,3,10,10,1079,10,27,300,2,0,0,1,0,0,1,3,2
"11310",53,6,3,10,6,1079,10,27,180,3,0,0,1,1,0,0,3,1
"11311",54,3,6,2,6,984,6,27,518,1,0,1,0,0,1,0,1,1
"11312",55,8,2,1,2,1587,8,27,278,1,1,0,0,0,1,0,4,4
"11313",55,8,2,1,8,1587,8,27,318,2,1,0,0,1,0,0,4,3
"11314",55,8,2,1,1,1587,8,27,280,3,1,0,0,0,0,1,4,2
"11315",55,8,2,1,2,1587,8,27,399,4,1,0,0,0,1,0,4,1
"11316",56,3,8,10,8,903,8,27,679,1,0,1,0,0,1,0,1,1
"11317",57,3,2,9,2,1185,9,27,279,1,0,0,1,0,1,0,3,3
"11318",57,3,2,9,9,1185,9,27,278,2,0,0,1,0,0,1,3,2
"11319",57,3,2,9,3,1185,9,27,320,3,0,0,1,1,0,0,3,1
"11320",58,9,4,2,2,1540,9,27,258,1,1,0,0,0,0,1,2,2
"11321",58,9,4,2,9,1540,9,27,717,2,1,0,0,1,0,0,2,1
"11322",59,6,4,2,4,1630,4,27,538,1,0,1,0,0,1,0,4,4
"11323",59,6,4,2,2,1630,4,27,219,2,0,1,0,0,0,1,4,3
"11324",59,6,4,2,6,1630,4,27,299,3,0,1,0,1,0,0,4,2
"11325",59,6,4,2,4,1630,4,27,120,4,0,1,0,0,1,0,4,1
"11326",60,3,4,8,8,1761,8,27,279,1,0,0,1,0,0,1,4,4
"11327",60,3,4,8,4,1761,8,27,339,2,0,0,1,0,1,0,4,3
