,subject,trial,choice,rt,item_value_0,item_value_1,item_value_2,gaze_0,gaze_1,gaze_2
14,20,14,0,1737,6,4,3,0.500347947112039,0.1941544885177453,0.3054975643702157
16,20,16,2,2509,5,4,6,0.19253800092123446,0.1833256563795486,0.6241363426992169
18,20,18,1,2786,3,5,2,0.28216123499142365,0.2564322469982847,0.4614065180102916
20,20,20,2,13545,1,4,3,0.1690832739085651,0.3173282624197766,0.5135884636716583
22,20,22,2,8104,5,2,6,0.3368492224475997,0.03218390804597701,0.6309668695064232
24,20,24,0,1654,4,2,1,0.4409638554216868,0.2706827309236948,0.2883534136546185
26,20,26,2,13110,1,2,3,0.15737417244954932,0.08590571907154823,0.7567201084789025
28,20,28,0,9075,2,4,1,0.6249852123506447,0.2756417839820182,0.09937300366733703
30,20,30,1,10418,7,4,2,0.33006906504484074,0.4582001855478817,0.2117307494072776
32,20,32,2,3890,3,2,4,0.2894033837934105,0.2425051944197091,0.4680914217868804
34,20,34,2,2035,1,2,4,0.2569491525423729,0.3383050847457627,0.4047457627118644
36,20,36,2,4676,2,3,4,0.22611003861003864,0.34121621621621623,0.4326737451737452
38,20,38,2,1836,4,5,6,0.14847457627118646,0.3105084745762712,0.5410169491525424
40,20,40,2,1482,3,7,5,0.2502242152466368,0.2681614349775785,0.4816143497757848
42,20,42,1,1864,1,6,4,0.17744154057771666,0.453232462173315,0.3693259972489684
44,20,44,1,2390,2,4,3,0.13171001660210294,0.46043165467625896,0.4078583287216381
46,20,46,1,4121,4,5,2,0.3352685050798258,0.4101596516690856,0.25457184325108856
48,20,48,1,1339,2,4,3,0.2343137254901961,0.2950980392156863,0.4705882352941176
50,20,50,2,2623,5,3,4,0.09170912459471978,0.556276053728578,0.35201482167670217
52,20,52,2,2120,3,1,5,0.31755986316989737,0.38597491448118587,0.2964652223489168
54,20,54,0,3561,3,1,2,0.4302325581395349,0.11926910299003322,0.4504983388704319
56,20,56,1,1680,3,5,2,0.3197080291970803,0.2781021897810219,0.4021897810218978
58,20,58,2,2017,1,4,5,0.2262686567164179,0.4167164179104478,0.35701492537313434
60,20,60,0,1315,6,1,2,0.5299901671583087,0.17699115044247787,0.29301868239921336
62,20,62,1,3217,2,4,7,0.09217081850533808,0.4330960854092527,0.4747330960854093
64,20,64,1,1390,1,5,2,0.2541871921182266,0.29458128078817736,0.451231527093596
66,20,66,0,1238,5,3,2,0.1952941176470588,0.5,0.3047058823529412
68,20,68,2,2101,3,2,4,0.4380892520427404,0.2633563796354494,0.2985543683218102
70,20,70,1,3104,4,6,2,0.17036172695449242,0.5663166083236095,0.2633216647218981
72,20,72,0,1529,6,5,1,0.4995822890559733,0.2172096908939014,0.2832080200501253
74,20,74,1,2154,3,5,2,0.3361534122955443,0.2476029328821207,0.4162436548223351
76,20,76,2,4640,2,1,3,0.3459750428186934,0.1903596770247125,0.4636652801565941
78,20,78,1,3878,3,7,1,0.3530280649926145,0.41802067946824223,0.2289512555391433
80,20,80,1,1892,2,6,3,0.3365885416666667,0.3502604166666667,0.3131510416666667
82,20,82,2,1133,1,4,5,0.2306791569086651,0.2786885245901639,0.490632318501171
84,20,84,1,4124,5,4,3,0.3864692218350755,0.3530778164924506,0.2604529616724739
86,20,86,1,1618,4,7,2,0.5152941176470588,0.2658823529411765,0.2188235294117647
88,20,88,0,3817,4,2,7,0.3202655706607651,0.3069870376225103,0.3727473917167246
90,20,90,1,3369,2,4,5,0.10853242320819112,0.29931740614334473,0.5921501706484642
92,20,92,0,4247,2,3,1,0.23458725182863116,0.6666666666666666,0.0987460815047022
94,20,94,1,2395,3,4,2,0.4013429752066116,0.2897727272727273,0.3088842975206612
96,20,96,0,1459,4,3,1,0.2734731084776664,0.2907930720145852,0.4357338195077484
98,20,98,2,3646,2,3,4,0.24956430812129665,0.12513070756361105,0.6253049843150924
0,21,0,0,3430,8,4,2,0.5070422535211268,0.314668498797664,0.1782892476812092
2,21,2,1,3461,7,4,1,0.15570032573289902,0.6107491856677525,0.2335504885993485
4,21,4,0,2407,9,3,5,0.5197876447876448,0.3069498069498069,0.17326254826254825
6,21,6,0,2325,7,6,1,0.4749113025848961,0.26254434870755194,0.26254434870755194
8,21,8,2,1436,9,4,10,0.2836812144212524,0.1888045540796964,0.5275142314990512
10,21,10,2,1346,7,6,10,0.0,0.37653736991485337,0.6234626300851467
12,21,12,1,2399,4,2,3,0.5340288127173373,0.2975658221559861,0.1684053651266766
14,21,14,0,1842,9,1,4,0.5678426051560379,0.2835820895522388,0.1485753052917232
16,21,16,2,3414,2,5,9,0.4445173998686802,0.17662508207485225,0.3788575180564675
18,21,18,1,1855,2,7,1,0.3111979166666667,0.4296875,0.2591145833333333
20,21,20,2,2024,4,1,9,0.24304141208418195,0.20298710115410729,0.5539714867617108
22,21,22,2,1493,5,4,6,0.16082659478885894,0.2327044025157233,0.6064690026954178
24,21,24,2,1185,6,2,10,0.0,0.1815068493150685,0.8184931506849316
26,21,26,0,1535,10,5,6,0.6618122977346278,0.3381877022653721,0.0
28,21,28,2,2591,7,3,6,0.26989150090415914,0.261754068716094,0.4683544303797468
30,21,30,1,2649,2,6,3,0.19735391400220506,0.3737596471885336,0.4288864388092613
32,21,32,1,1098,3,8,7,0.4490566037735849,0.5509433962264151,0.0
34,21,34,1,3705,1,9,8,0.06863496932515338,0.9018404907975459,0.029524539877300613
36,21,36,2,968,4,2,10,0.0,0.6774716369529984,0.3225283630470016
38,21,38,0,1437,5,6,9,0.3888372093023256,0.20372093023255813,0.40744186046511627
40,21,40,1,1604,7,8,3,0.189792663476874,0.8102073365231259,0.0
42,21,42,0,2149,8,7,2,0.5912200684150513,0.3409350057012543,0.06784492588369441
44,21,44,1,1407,2,9,7,0.29458128078817736,0.50935960591133,0.1960591133004926
46,21,46,2,1324,4,5,7,0.3744769874476988,0.18828451882845187,0.4372384937238494
48,21,48,0,1402,9,6,3,0.35318704284221525,0.3761755485893417,0.27063740856844304
50,21,50,1,1514,2,9,4,0.19641255605381167,0.5354260089686098,0.2681614349775785
52,21,52,0,1711,3,8,2,0.4995957962813258,0.2740501212611156,0.2263540824575586
54,21,54,0,1039,10,8,2,0.5663956639566395,0.0,0.4336043360433605
56,21,56,1,986,9,7,3,0.2588996763754045,0.6116504854368932,0.12944983818770225
58,21,58,0,2946,8,5,7,0.7290514674606551,0.14419396001701404,0.1267545725223309
60,21,60,2,1473,8,7,9,0.20054945054945056,0.16391941391941392,0.6355311355311355
62,21,62,1,2570,2,5,7,0.4521780303030303,0.39678030303030304,0.15104166666666666
64,21,64,1,917,2,10,8,0.0,0.7577854671280276,0.2422145328719723
66,21,66,2,1262,7,1,10,0.4771689497716895,0.1141552511415525,0.408675799086758
68,21,68,1,1816,7,9,2,0.17381818181818182,0.5505454545454546,0.2756363636363636
70,21,70,0,1725,9,6,5,0.4261447562776957,0.22082717872968985,0.3530280649926145
72,21,72,2,2068,4,8,5,0.17801672640382318,0.48805256869773,0.33393070489844684
74,21,74,2,1615,8,9,7,0.2658788774002954,0.4697193500738552,0.2644017725258493
76,21,76,0,2208,5,7,6,0.3743109151047409,0.2205071664829107,0.4051819184123484
78,21,78,2,1216,6,1,3,0.5011961722488039,0.0944976076555024,0.4043062200956938
80,21,80,1,1083,4,10,5,0.0,0.24860335195530725,0.7513966480446927
82,21,82,2,891,2,7,9,0.0,0.10752688172043012,0.8924731182795699
84,21,84,0,2314,3,6,1,0.32577079697498545,0.2972658522396742,0.3769633507853403
86,21,86,1,2955,5,2,6,0.2666952054794521,0.6224315068493149,0.11087328767123288
88,21,88,0,1913,3,8,4,0.418526031102096,0.3522650439486139,0.2292089249492901
90,21,90,0,2704,8,2,3,0.39791937581274384,0.2332032943216298,0.3688773298656264
92,21,92,1,964,7,9,1,0.26461538461538464,0.7353846153846154,0.0
94,21,94,0,1894,2,8,7,0.5960132890365448,0.29169435215946843,0.1122923588039867
96,21,96,2,1687,9,7,3,0.2883834281072299,0.2258326563769293,0.4857839155158408
98,21,98,2,1662,3,2,8,0.3583724569640063,0.2183098591549296,0.42331768388106417
0,22,0,0,2427,9,4,5,0.5096432015429122,0.19238187078109933,0.29797492767598843
2,22,2,0,4358,4,2,6,0.7221256518500124,0.1045443258008443,0.17333002234914327
4,22,4,0,4881,9,5,1,0.4670173131711593,0.11790488713565635,0.4150777996931843
6,22,6,1,4873,7,4,1,0.4205267938237965,0.4527702089009991,0.12670299727520434
8,22,8,1,2379,4,10,5,0.2425718460789089,0.5051144666341939,0.25231368728689724
10,22,10,0,2387,6,1,7,0.37235612395474665,0.18642400393507133,0.441219872110182
12,22,12,2,3925,5,1,2,0.4562064965197216,0.11571925754060325,0.4280742459396752
14,22,14,0,1872,5,4,2,0.2945337620578778,0.4360128617363344,0.2694533762057878
16,22,16,1,2237,9,10,1,0.2422163588390501,0.3472295514511873,0.41055408970976254
18,22,18,1,4626,7,2,1,0.3028276071754333,0.4974156278504104,0.1997567649741563
20,22,20,1,2825,7,10,6,0.06883116883116883,0.5341991341991342,0.39696969696969703
22,22,22,1,2514,1,10,7,0.17955676164631387,0.4328358208955224,0.3876074174581637
24,22,24,0,4336,9,10,1,0.514034590303374,0.3444853983555429,0.14148001134108307
26,22,26,0,2588,2,5,1,0.2096466093600764,0.5893027698185291,0.20105062082139447
28,22,28,2,2170,6,1,3,0.3112102621305075,0.1996653653095371,0.4891243725599554
30,22,30,0,2821,2,5,9,0.6295996765062677,0.16902547513141933,0.20137484836231295
32,22,32,1,1738,5,10,6,0.23088128186453025,0.5950473415877641,0.17407137654770574
34,22,34,0,2186,10,6,2,0.4368932038834951,0.40511915269196813,0.15798764342453664
36,22,36,1,2465,4,10,6,0.3878847093307279,0.21397166585246705,0.3981436248168051
38,22,38,0,2237,10,4,7,0.16109913793103448,0.32273706896551724,0.5161637931034483
40,22,40,2,3149,2,7,9,0.5025584795321637,0.116593567251462,0.3808479532163743
42,22,42,2,1796,6,2,10,0.6168159889731221,0.2329427980702964,0.15024121295658166
44,22,44,2,2225,1,9,6,0.3681672025723473,0.21382636655948556,0.4180064308681672
46,22,46,0,2922,10,1,5,0.3539192399049881,0.3939034045922407,0.2521773555027712
48,22,48,0,3451,6,2,1,0.4190702409229725,0.3902273498473024,0.19070240922972514
50,22,50,1,2213,9,10,7,0.37779017857142855,0.33314732142857145,0.2890625
52,22,52,1,2566,2,6,9,0.4138228941684665,0.42289416846652267,0.1632829373650108
54,22,54,2,1078,5,2,10,0.2557471264367816,0.25718390804597696,0.4870689655172414
56,22,56,0,1680,10,9,1,0.4764114462490333,0.2923433874709977,0.2312451662799691
58,22,58,0,2541,9,7,4,0.3453467153284672,0.24543795620437955,0.4092153284671533
60,22,60,2,3072,3,10,5,0.3921277385815076,0.1117712588191608,0.4961010025993316
62,22,62,0,2820,7,1,6,0.5666387259010897,0.1751886001676446,0.2581726739312657
64,22,64,2,3340,9,1,7,0.5165376495425756,0.3011963406052076,0.18226600985221675
66,22,66,2,2049,7,6,10,0.42140026420079263,0.17107001321003962,0.40752972258916775
68,22,68,0,2282,1,4,2,0.6242587601078167,0.18274932614555256,0.19299191374663072
70,22,70,2,2959,9,6,10,0.3833406018316616,0.3301351940689053,0.2865242040994331
72,22,72,0,2302,10,2,1,0.3087606837606838,0.3931623931623932,0.2980769230769231
74,22,74,0,2770,7,6,9,0.496196111580727,0.18512256973795435,0.31868131868131866
76,22,76,0,3558,7,8,1,0.4610237537638006,0.3599866175978588,0.1789896286383406
78,22,78,1,1735,2,10,3,0.2213235294117647,0.3375,0.4411764705882353
80,22,80,2,1869,5,4,7,0.49276361130255,0.19228118538938666,0.3149552033080634
82,22,82,2,3063,7,10,6,0.2461685823754789,0.31561302681992337,0.4382183908045977
84,22,84,0,6605,4,1,5,0.5166158019667684,0.2599186164801628,0.22346558155306884
86,22,86,0,1118,10,5,9,0.40636704119850187,0.5936329588014981,0.0
88,22,88,0,2857,10,5,7,0.4325056433408578,0.35169300225733635,0.21580135440180587
90,22,90,0,2430,10,4,6,0.6306601200218221,0.15166393889798144,0.2176759410801964
92,22,92,1,1869,6,8,9,0.206848357791754,0.5981830887491265,0.1949685534591195
94,22,94,2,2577,3,6,10,0.28305235137533274,0.21206743566992012,0.5048802129547472
96,22,96,2,1877,10,6,9,0.28180961357210177,0.20829406220546653,0.5098963242224317
98,22,98,0,1895,6,4,10,0.6052631578947368,0.13092105263157894,0.2638157894736842
0,23,0,1,1769,3,8,1,0.3001497005988024,0.5508982035928144,0.14895209580838326
2,23,2,0,3114,6,4,1,0.4118773946360153,0.2904214559386973,0.29770114942528736
4,23,4,2,3798,7,2,1,0.3297297297297297,0.3708708708708709,0.2993993993993994
6,23,6,2,5909,2,4,3,0.4633533165731967,0.2825372268420035,0.25410945658479983
8,23,8,2,3563,4,8,6,0.19729015201586253,0.4669530733641771,0.33575677461996034
10,23,10,1,5195,8,3,1,0.3629564452265728,0.3416190057193137,0.2954245490541135
12,23,12,0,3705,4,1,2,0.319625037798609,0.3250680374962201,0.35530692470517083
14,23,14,2,3345,2,1,4,0.3835904628330996,0.1749649368863955,0.4414446002805049
16,23,16,0,4182,7,8,2,0.39811066126855604,0.3384615384615385,0.26342780026990553
18,23,18,2,1501,5,2,7,0.3503772003352892,0.3487007544006705,0.30092204526404026
20,23,20,1,1796,2,9,8,0.296271186440678,0.4467796610169492,0.2569491525423729
22,23,22,0,2865,7,2,3,0.38258685642528256,0.2586856425282545,0.3587275010464629
24,23,24,2,1508,5,2,8,0.19554455445544555,0.3448844884488449,0.4595709570957096
26,23,26,0,4571,8,7,6,0.3873939393939394,0.3323636363636364,0.28024242424242424
28,23,28,1,4443,1,2,3,0.25769728331177233,0.4126778783958603,0.3296248382923674
30,23,30,1,2510,5,9,6,0.1981042654028436,0.5938388625592417,0.2080568720379147
32,23,32,1,4680,7,8,2,0.3808446455505279,0.34364002011060835,0.27551533433886377
34,23,34,1,3211,3,7,2,0.3041395826205953,0.5111187136503592,0.1847417037290455
36,23,36,2,2721,1,6,5,0.4711168164313222,0.2563115104835259,0.2725716730851519
38,23,38,1,5029,9,7,2,0.3354810042212842,0.17729393468118196,0.4872250610975339
40,23,40,2,1521,7,1,10,0.376949740034662,0.2755632582322357,0.34748700173310226
42,23,42,2,3451,1,3,4,0.1775206611570248,0.4406611570247934,0.3818181818181817
44,23,44,1,4982,8,10,7,0.39884113954611294,0.19241912119748916,0.4087397392563979
46,23,46,0,12473,8,1,7,0.3404686398872445,0.17309725158562367,0.4864341085271318
48,23,48,2,3136,2,6,5,0.19685327478960848,0.34321258690084155,0.4599341383095499
50,23,50,1,3885,2,4,8,0.14875322441960448,0.5199197477787332,0.33132702780166234
52,23,52,1,3100,2,7,4,0.3094269870609981,0.3977818853974122,0.29279112754158965
54,23,54,0,3015,5,2,1,0.2370398196844478,0.4113448534936138,0.3516153268219384
56,23,56,2,1951,2,1,8,0.15153412648716344,0.4865372573575454,0.3619286161552912
58,23,58,1,1149,8,7,1,0.4670391061452514,0.1776536312849162,0.3553072625698324
60,23,60,0,6406,6,5,2,0.4030917553191489,0.07613031914893617,0.5207779255319149
62,23,62,0,3685,7,2,6,0.4393382352941176,0.22426470588235292,0.33639705882352944
64,23,64,0,2552,8,4,1,0.4024280575539568,0.3916366906474821,0.20593525179856115
66,23,66,1,3635,4,8,1,0.2062647754137116,0.5050236406619385,0.2887115839243499
68,23,68,0,2550,6,8,2,0.4487704918032787,0.2863729508196721,0.2648565573770492
70,23,70,2,2427,3,1,4,0.3980532786885246,0.2966188524590164,0.305327868852459
72,23,72,2,2923,1,3,4,0.4493806065783853,0.12473302007689023,0.4258863733447245
74,23,74,1,2509,4,8,5,0.2075641602881585,0.5956776226924808,0.19675821701936064
76,23,76,2,2000,1,3,6,0.18828715365239296,0.5478589420654912,0.26385390428211586
78,23,78,1,4914,1,4,8,0.18361836183618366,0.30468046804680465,0.5117011701170117
80,23,80,2,1573,2,6,9,0.2376395534290271,0.2543859649122807,0.5079744816586922
82,23,82,1,1543,1,8,4,0.2346938775510204,0.5149136577708007,0.2503924646781789
84,23,84,2,1480,3,8,7,0.13695090439276486,0.553832902670112,0.3092161929371232
86,23,86,1,1541,8,7,6,0.18065693430656932,0.5647810218978102,0.2545620437956204
88,23,88,2,1025,6,2,8,0.11188811188811187,0.5538461538461539,0.33426573426573425
90,23,90,1,3288,2,6,3,0.152643831060858,0.7346192218157632,0.11273694712337877
92,23,92,1,1160,2,7,4,0.31145584725537,0.21360381861575176,0.4749403341288783
94,23,94,0,3657,8,2,4,0.14388059701492534,0.3501492537313433,0.5059701492537313
96,23,96,1,3386,2,8,4,0.19503907577302074,0.3853211009174312,0.4196398233095481
98,23,98,0,2102,8,2,1,0.4130571249215317,0.22473320778405528,0.36220966729441306
0,24,0,1,6439,3,2,6,0.22073404070273087,0.38128370151330665,0.3979822577839624
2,24,2,0,7758,10,8,4,0.6957055214723926,0.23640081799591006,0.06789366053169735
4,24,4,2,3889,3,6,5,0.1018254420992584,0.3807758128921848,0.5173987450085568
6,24,6,0,6141,8,6,4,0.4392240612208578,0.4753514860295426,0.08542445274959957
8,24,8,2,6905,2,4,7,0.1919302071973828,0.5031936438697616,0.3048761489328556
10,24,10,1,7793,7,10,3,0.14435202575798228,0.6845988730882747,0.17104910115374294
12,24,12,1,4160,6,2,4,0.3490841518449695,0.3918237324130608,0.2590921157419697
14,24,14,0,5768,10,1,4,0.6603186229628273,0.2629555026551913,0.07672587438198132
16,24,16,1,10275,7,5,3,0.2832113779243533,0.3985365350922395,0.3182520869834072
18,24,18,0,7379,3,2,7,0.3923011604868384,0.1563826776110954,0.4513161619020663
20,24,20,2,7041,2,3,7,0.02737642585551331,0.21505703422053232,0.7575665399239544
22,24,22,0,10023,7,6,3,0.4567151680100492,0.4745106249345755,0.06877420705537528
24,24,24,2,2586,6,3,1,0.1332378223495702,0.4192932187201528,0.447468958930277
26,24,26,1,12523,5,6,8,0.13069779330322912,0.7182414586350856,0.15106074806168526
28,24,28,1,5136,4,7,3,0.3795512277730737,0.5319644369178662,0.08848433530906012
30,24,30,0,6172,5,4,6,0.6380145278450363,0.2862331373227257,0.07575233483223798
32,24,32,1,5626,3,6,5,0.22295463357890652,0.4141139976735169,0.3629313687475766
34,24,34,1,7005,5,3,6,0.4968458996695704,0.4313607689996996,0.07179333133072995
36,24,36,0,11004,10,6,3,0.2987999249953122,0.5983498968685543,0.10285017813613352
38,24,38,1,7475,4,5,6,0.23370497427101197,0.6752429959977131,0.09105202973127502
40,24,40,0,14955,3,7,8,0.2545990731638815,0.3783878668726303,0.36701305996348826
42,24,42,2,4436,3,5,7,0.3882646691635456,0.1393258426966292,0.4724094881398252
44,24,44,1,8694,2,3,5,0.2915185373285932,0.4401980700863383,0.26828339258506856
46,24,46,1,5423,6,7,4,0.1636546184738956,0.4720883534136546,0.3642570281124498
48,24,48,2,4335,5,7,4,0.17530732228754678,0.361838588989845,0.4628540887226082
50,24,50,0,5322,3,5,8,0.4197276104003302,0.26784977300866697,0.3124226165910029
52,24,52,1,3463,4,6,5,0.13823820521280106,0.559221379082811,0.302540415704388
54,24,54,0,2017,7,2,5,0.5341107871720117,0.19825072886297376,0.2676384839650145
56,24,56,0,6852,5,2,3,0.5559778305621536,0.1320665083135392,0.3119556611243072
58,24,58,2,4461,5,3,10,0.4925300024491796,0.2588782757776145,0.24859172177320604
60,24,60,0,3555,4,3,2,0.3079640333975594,0.30828516377649323,0.3837508028259473
62,24,62,2,3644,3,5,7,0.3864491844416562,0.2572145545796738,0.35633626097867
64,24,64,1,2803,5,10,6,0.14761513157894735,0.5575657894736842,0.2948190789473684
66,24,66,2,5431,4,6,10,0.0911453128123126,0.0755546671996802,0.8333000199880072
68,24,68,2,4364,2,4,5,0.44310609943618656,0.19451563300871347,0.3623782675551
70,24,70,1,4353,7,5,3,0.3514205272587663,0.5001279754287177,0.148451497312516
72,24,72,0,1734,8,2,6,0.5057915057915058,0.24633204633204636,0.2478764478764479
74,24,74,2,4044,6,4,3,0.2641145689892592,0.15918479757642526,0.5767006334343157
76,24,76,0,2687,2,3,4,0.5207930367504836,0.2756286266924565,0.20357833655705995
78,24,78,2,4845,3,5,7,0.21914357682619648,0.3057018548202427,0.4751545683535608
80,24,80,0,4005,8,7,6,0.3218822170900693,0.253175519630485,0.4249422632794457
82,24,82,1,9845,6,5,7,0.4002885362334924,0.4933969592720009,0.10631450449450673
84,24,84,2,5326,5,3,7,0.3703928716079384,0.19360064803564195,0.4360064803564196
86,24,86,0,3232,4,2,7,0.4574319609211445,0.38939288206559663,0.1531751570132589
88,24,88,0,6784,3,6,8,0.4479465138490926,0.3268067494428526,0.2252467367080548
90,24,90,0,4234,8,4,3,0.4413885180240321,0.3885180240320427,0.17009345794392525
92,24,92,1,4014,6,5,7,0.2246969269805469,0.5280518748237948,0.2472511981956583
94,24,94,0,4650,4,3,7,0.5913148371531967,0.13486127864897468,0.2738238841978287
96,24,96,1,1787,2,3,6,0.0,1.0,0.0
98,24,98,1,1640,3,4,6,0.21632024634334104,0.7836797536566591,0.0
0,25,0,1,1212,2,8,7,0.20288248337028825,0.4889135254988913,0.3082039911308204
2,25,2,1,1601,3,7,1,0.2023809523809524,0.5093537414965986,0.28826530612244894
4,25,4,2,1705,7,8,10,0.11488439306358382,0.467485549132948,0.4176300578034681
6,25,6,1,3747,8,5,7,0.32501599488163785,0.2866282789507358,0.3883557261676264
8,25,8,0,1405,8,6,2,0.6145952109464082,0.045610034207525664,0.3397947548460661
10,25,10,2,3005,1,4,6,0.4393226716839135,0.08372530573847603,0.4769520225776106
12,25,12,1,3107,5,8,2,0.16474464579901152,0.6878088962108732,0.14744645799011533
14,25,14,2,3405,4,7,3,0.3305054789678332,0.27465535524920465,0.3948391657829622
16,25,16,2,1343,4,8,10,0.4367816091954023,0.08735632183908046,0.4758620689655173
18,25,18,2,1964,7,5,3,0.2416961130742049,0.36113074204946993,0.3971731448763251
20,25,20,2,2832,3,6,5,0.21142369991474846,0.13597612958226768,0.6526001705029838
22,25,22,2,1480,1,4,10,0.37573385518591,0.0,0.6242661448140899
24,25,24,1,4065,3,7,6,0.0744153082919915,0.6272147413182141,0.2983699503897945
26,25,26,1,3593,3,6,7,0.20613001010441226,0.6601549343213203,0.13371505557426744
28,25,28,1,1472,3,7,8,0.4034151547491996,0.5965848452508005,0.0
30,25,30,0,1024,10,2,6,0.24930362116991645,0.3607242339832869,0.3899721448467967
32,25,32,1,1790,4,5,6,0.2907949790794979,0.5153417015341701,0.19386331938633194
34,25,34,0,3074,7,3,5,0.5555108608205953,0.22888173773129525,0.2156074014481094
36,25,36,2,3226,1,4,2,0.2836624775583483,0.1615798922800718,0.5547576301615799
38,25,38,0,2652,6,2,8,0.44666250779787897,0.124142233312539,0.4291952588895821
40,25,40,1,3540,2,3,4,0.2513698630136986,0.5068493150684932,0.24178082191780825
42,25,42,0,4046,2,5,3,0.4330046403712297,0.330046403712297,0.2369489559164733
44,25,44,1,1105,2,7,4,0.2550143266475645,0.40257879656160456,0.3424068767908309
46,25,46,2,1840,6,3,5,0.2524893314366999,0.2652916073968706,0.4822190611664296
48,25,48,1,811,5,10,7,0.0,1.0,0.0
50,25,50,2,1290,6,3,10,0.26509723643807576,0.0,0.7349027635619243
52,25,52,1,3124,6,10,8,0.1151624548736462,0.7628158844765343,0.1220216606498195
54,25,54,2,2296,6,3,5,0.3024258760107817,0.1509433962264151,0.5466307277628032
56,25,56,1,1432,6,5,3,0.2269099201824401,0.5005701254275939,0.2725199543899658
58,25,58,2,2598,2,6,3,0.3203505355404089,0.2818889970788705,0.3977604673807206
60,25,60,2,1597,3,5,8,0.1944652206432311,0.1787584143605086,0.6267763649962603
62,25,62,0,886,7,5,2,0.6891191709844561,0.31088082901554404,0.0
64,25,64,1,1297,5,7,6,0.37149532710280375,0.2336448598130841,0.39485981308411217
66,25,66,1,1872,6,7,3,0.19731258840169733,0.5919377652050919,0.21074964639321075
68,25,68,2,4787,3,5,7,0.04749465685110425,0.43053906435525996,0.5219662787936357
70,25,70,1,727,4,10,2,0.3492462311557789,0.0,0.6507537688442211
72,25,72,2,1303,8,2,3,0.36745138178096215,0.28454452405322417,0.3480040941658137
74,25,74,2,1235,3,6,10,0.0,0.4034151547491996,0.5965848452508005
76,25,76,1,1679,7,8,4,0.2964705882352941,0.5317647058823529,0.17176470588235293
78,25,78,2,2273,2,3,8,0.18714061683220076,0.22948248823836906,0.5833768949294302
80,25,80,2,1693,5,8,3,0.21494607087827428,0.3551617873651772,0.42989214175654855
82,25,82,0,2884,6,7,8,0.35741769987174005,0.2428388200085507,0.3997434801197093
84,25,84,2,1795,3,7,5,0.22417934347477986,0.33466773418734985,0.4411529223378703
86,25,86,2,1283,9,5,10,0.2619617224880383,0.4521531100478469,0.28588516746411485
88,25,88,2,2058,1,4,3,0.3567901234567901,0.2006172839506173,0.4425925925925926
90,25,90,2,1086,6,2,8,0.1571994715984148,0.2906208718626156,0.5521796565389696
92,25,92,0,1793,6,3,5,0.5953835709436525,0.2423625254582485,0.16225390359809913
94,25,94,2,3182,3,4,2,0.09350180505415162,0.33754512635379064,0.5689530685920577
96,25,96,1,796,6,10,7,0.0,1.0,0.0
98,25,98,0,2360,2,4,1,0.2796976241900648,0.2473002159827214,0.4730021598272138
0,26,0,0,2024,8,5,7,0.4562926224426535,0.13639181649101054,0.407315561066336
2,26,2,1,2641,4,3,2,0.336577868852459,0.4697745901639344,0.19364754098360654
4,26,4,2,2342,3,2,5,0.2941538461538461,0.2209230769230769,0.4849230769230769
6,26,6,2,1972,10,8,9,0.12465181058495822,0.24930362116991645,0.6260445682451253
8,26,8,1,1586,10,6,3,0.15869218500797447,0.7464114832535885,0.094896331738437
10,26,10,2,1901,6,4,9,0.3076923076923077,0.4662207357859532,0.22608695652173916
12,26,12,0,1481,9,10,6,0.639273356401384,0.0,0.3607266435986159
14,26,14,0,1501,9,6,7,0.4466367713004484,0.2852017937219731,0.2681614349775785
16,26,16,2,1084,10,2,9,0.4576757532281205,0.02869440459110473,0.5136298421807748
18,26,18,1,1148,2,9,6,0.3942161339421613,0.6057838660578386,0.0
20,26,20,0,1507,9,7,2,0.4484848484848485,0.2415584415584416,0.30995670995670993
22,26,22,1,2484,1,4,6,0.16164514586322334,0.5145863223338115,0.3237685318029651
24,26,24,0,1035,9,6,10,0.6974789915966386,0.0,0.3025210084033613
26,26,26,1,790,7,9,2,0.0,1.0,0.0
28,26,28,1,1883,3,7,10,0.3109756097560976,0.3915989159891599,0.2974254742547425
30,26,30,2,1422,2,3,6,0.3259827420901246,0.25119846596356665,0.4228187919463087
32,26,32,1,1498,6,4,2,0.2632508833922261,0.2950530035335689,0.4416961130742049
34,26,34,2,2037,5,4,6,0.220703125,0.220703125,0.55859375
36,26,36,2,1076,4,8,9,0.0,0.3751568381430364,0.6248431618569636
38,26,38,1,1918,5,2,4,0.2939666238767651,0.4249037227214377,0.2811296534017972
40,26,40,1,1865,4,3,1,0.2706919945725916,0.4457259158751696,0.2835820895522388
42,26,42,2,1346,2,3,10,0.29153605015673983,0.3552769070010449,0.35318704284221525
44,26,44,1,933,1,9,6,0.0,1.0,0.0
46,26,46,2,1018,8,7,9,0.0,0.3403693931398417,0.6596306068601583
48,26,48,2,1828,10,2,8,0.20850767085076707,0.4721059972105997,0.3193863319386332
50,26,50,1,1425,10,6,4,0.2357001972386588,0.5670611439842209,0.19723865877712032
52,26,52,2,1079,6,3,10,0.23715415019762845,0.3675889328063241,0.3952569169960474
54,26,54,0,1587,8,2,1,0.2494117647058824,0.5309803921568628,0.2196078431372549
56,26,56,2,1185,3,2,9,0.3648802736602053,0.3181299885974915,0.3169897377423033
58,26,58,1,1630,6,4,2,0.2542517006802721,0.5595238095238095,0.1862244897959184
